"partida_id","rodata","clube","cartao","atleta","num_camisa","posicao","minuto"
"8358","34","Palmeiras","1","Murilo Cerqueira","26","Zagueiro","36"
"8358","34","Internacional","1","Charles Aránguiz","20","Meio-campo","14"
"8359","34","Bragantino","1","Matheus Fernandes","35","Meio-campo","81"
"8359","34","Botafogo-RJ","1","Diego Hernández","77","Meio-campo","86"
"8359","34","Bragantino","1","Léo Realpe","2","Zagueiro","26"
"8360","34","Gremio","1","Mathías Villasanti","20","Meio-campo","46"
"8360","34","Corinthians","1","Fagner","23","Meio-campo","95"
"8360","34","Corinthians","1","Ángel Romero","11","Atacante","48"
"8360","34","Corinthians","1","João Victor Andrade Caetano","14","Zagueiro","15"
"8360","34","Corinthians","2","Bruno Méndez","25","Zagueiro","10"
"8360","34","Gremio","1","Luis Alberto Suárez","9","Atacante","97"
"8360","34","Corinthians","1","Ruan Oliveira","33","Meio-campo","99"
"8360","34","Corinthians","1","Lucas Veríssimo","3","Zagueiro","74"
"8360","34","Corinthians","1","Maycon de Andrade Barberan","7","Meio-campo","42"
"8360","34","Gremio","2","Bruno Alves","34","Zagueiro","81"
"8361","34","Sao Paulo","1","Wellington Rato","27","Meio-campo","47"
"8361","34","Sao Paulo","1","Rafinha","13","Zagueiro","61"
"8362","34","America-MG","1","Lucas Kal","21","Meio-campo","66"
"8362","34","Vasco","1","Paulo","96","Zagueiro","57"
"8363","34","Goias","1","Everton Morelli","40","Meio-campo","78"
"8363","34","Atletico-MG","1","Matheus Mendes","31","Goleiro","88"
"8363","34","Goias","1","Lucas Halter","3","Zagueiro","31"
"8363","34","Atletico-MG","2","Igor Rabello","16","Zagueiro","54"
"8365","34","Fortaleza","1","João Ricardo Riedi","1","Goleiro","90"
"8365","34","Cuiaba","1","Deyverson","16","Atacante","42"
"8365","34","Fortaleza","1","Imanol Machuca","39","Meio-campo","80"
"8364","34","Bahia","1","Kanu","4","Zagueiro","80"
"8364","34","Bahia","1","David Duarte","33","Zagueiro","65"
"8364","34","Athletico-PR","1","Agustín Canobbio","14","Atacante","71"
"8364","34","Athletico-PR","1","Hugo Moura","17","Meio-campo","29"
"8364","34","Bahia","1","Everaldo Stum","9","Atacante","77"
"8364","34","Athletico-PR","1","Fernandinho","5","Meio-campo","73"
"8364","34","Athletico-PR","1","Carlos de Menezes Júnior","25","Zagueiro","46"
"8324","30","Fortaleza","1","José Welison","17","Meio-campo","15"
"8324","30","Cruzeiro","1","Japa","77","Meio-campo","65"
"8345","32","Fluminense","1","Martinelli","8","Meio-campo","47"
"8345","32","Fluminense","1","Paulo Henrique Ganso","10","Meio-campo","20"
"8345","32","Sao Paulo","1","Nathan","45","Zagueiro","96"
"8345","32","Sao Paulo","1","Rafinha","13","Zagueiro","28"
"8345","32","Sao Paulo","1","Lucas Beraldo","35","Zagueiro","9"
"8345","32","Fluminense","1","Alexsander","5","Meio-campo","97"
"8345","32","Fluminense","1","Germán Cano","14","Atacante","28"
"8345","32","Fluminense","1","Marcelo Vieira da Silva Júnior","12","Zagueiro","17"
"8345","32","Sao Paulo","1","David Corrêa da Fonseca","22","Meio-campo","60"
"8345","32","Sao Paulo","1","Diego Costa","4","Zagueiro","20"
"8345","32","Sao Paulo","2","Gabriel Neves","20","Meio-campo","29"
"8355","33","Vasco","2","Rossicley Pereira da Silva","31","Meio-campo","86"
"8355","33","Cruzeiro","1","Arthur Gomes","19","Meio-campo","26"
"8315","29","Fortaleza","1","Bruno Pacheco","6","Zagueiro","76"
"8315","29","Botafogo-RJ","1","Diego Costa","19","Atacante","91"
"8315","29","Botafogo-RJ","1","Júnior Santos","37","Meio-campo","17"
"8315","29","Fortaleza","1","Cristian Chagas Tarouco","4","Zagueiro","89"
"8315","29","Botafogo-RJ","1","Danilo Neves","6","Meio-campo","92"
"8315","29","Botafogo-RJ","1","Hugo","16","Zagueiro","25"
"8325","30","Flamengo","1","Ayrton Lucas Dantas de Medeiros","6","Zagueiro","66"
"8325","30","Flamengo","1","Thiago Maia","8","Meio-campo","36"
"8325","30","Bragantino","1","Hélio Junio Nunes de Castro","11","Meio-campo","55"
"8325","30","Bragantino","1","Juninho Capixaba","29","Zagueiro","21"
"8325","30","Bragantino","2","Thiago Borbas","18","Atacante","87"
"8325","30","Flamengo","1","Fabrício Bruno","15","Zagueiro","55"
"8325","30","Flamengo","1","Matheuzinho","34","Zagueiro","15"
"8325","30","Bragantino","1","Luan Cândido","36","Zagueiro","47"
"8366","35","Corinthians","1","Renato Augusto","8","Meio-campo","30"
"8366","35","Bahia","1","Gilberto Moraes Júnior","2","Zagueiro","64"
"8366","35","Bahia","1","Vitor Hugo Franchescoli de Souza","31","Zagueiro","47"
"8366","35","Corinthians","1","Carlos Gilberto do Nascimento Silva","4","Zagueiro","27"
"8366","35","Bahia","1","Thaciano","16","Atacante","50"
"8367","35","Vasco","1","Robson Bambu","30","Zagueiro","91"
"8367","35","Vasco","1","Leonardo Pinheiro","3","Zagueiro","62"
"8367","35","Athletico-PR","1","Tomás Cuello","28","Meio-campo","47"
"8367","35","Vasco","1","Marlon Gomes","25","Meio-campo","75"
"8367","35","Vasco","1","Maicon Pereira Roque","4","Zagueiro","54"
"8368","35","Fluminense","1","Lima","45","Meio-campo","48"
"8368","35","Coritiba","1","Sebastián Gómez","19","Meio-campo","61"
"8368","35","Fluminense","1","Felipe Melo","30","Zagueiro","22"
"8368","35","Coritiba","1","Diogo de Oliveira Barbosa","18","Atacante","55"
"8369","35","Atletico-MG","1","Mauricio Lemos","28","Zagueiro","48"
"8369","35","Gremio","1","Fábio Pereira da Silva","2","Meio-campo","84"
"8369","35","Atletico-MG","1","Edenílson Andrade dos Santos","8","Meio-campo","36"
"8369","35","Gremio","1","Luis Alberto Suárez","9","Atacante","50"
"8370","35","Botafogo-RJ","1","Danilo Barbosa da Silva","5","Zagueiro","88"
"8370","35","Santos","1","Lucas Rafael Araújo Lima","23","Meio-campo","94"
"8370","35","Santos","1","Gustavo Nonato","7","Meio-campo","24"
"8370","35","Botafogo-RJ","1","Gabriel Appelt Pires","14","Meio-campo","78"
"8370","35","Santos","1","Jean Lucas Oliveira","8","Meio-campo","59"
"8373","35","Internacional","1","Renê Rodrigues Martins","6","Zagueiro","85"
"8373","35","Internacional","1","Rômulo Zwarg","40","Meio-campo","65"
"8373","35","Bragantino","1","Jadsom","5","Meio-campo","95"
"8373","35","Bragantino","1","Luan Cândido","36","Zagueiro","92"
"8373","35","Bragantino","1","Lucas Evangelista","8","Meio-campo","33"
"8373","35","Internacional","1","Luiz Adriano","9","Atacante","90"
"8373","35","Internacional","1","Maurício Magalhães Prado","27","Meio-campo","69"
"8373","35","Internacional","1","Gabriel Mercado","25","Zagueiro","39"
"8373","35","Bragantino","1","Léo Ortiz","3","Zagueiro","94"
"8373","35","Bragantino","1","Gustavinho","22","Atacante","80"
"8371","35","America-MG","1","Martín Benítez","10","Meio-campo","74"
"8371","35","America-MG","1","Marlon","6","Zagueiro","5"
"8371","35","Flamengo","1","Erick Pulgar","5","Meio-campo","53"
"8371","35","Flamengo","1","Bruno Henrique","27","Meio-campo","49"
"8371","35","America-MG","1","Everaldo","37","Meio-campo","76"
"8371","35","America-MG","1","Emmanuel Martínez","5","Meio-campo","31"
"8371","35","Flamengo","1","Matheuzinho","34","Zagueiro","68"
"8371","35","Flamengo","1","Ayrton Lucas Dantas de Medeiros","6","Zagueiro","47"
"8372","35","Sao Paulo","1","Robert Arboleda","5","Zagueiro","71"
"8372","35","Sao Paulo","1","Erison Danilo de Souza","49","Atacante","94"
"8374","35","Fortaleza","1","Bruno Pacheco","6","Zagueiro","14"
"8374","35","Palmeiras","1","Mayke","12","Meio-campo","74"
"8374","35","Palmeiras","2","Gustavo Gómez","15","Zagueiro","59"
"8374","35","Fortaleza","1","Mário Sérgio Santos Costa","12","Atacante","97"
"8374","35","Palmeiras","1","Gustavo Garcia","32","Zagueiro","75"
"8375","35","Goias","1","Magno Jose da Silva","2","Zagueiro","46"
"8375","35","Cruzeiro","1","Anderson","98","Goleiro","86"
"8375","35","Cruzeiro","1","Matheus Pereira","96","Meio-campo","46"
"8375","35","Goias","1","Apodi","22","Atacante","93"
"8375","35","Goias","1","Bruno Melo","19","Zagueiro","47"
"8375","35","Cruzeiro","1","Marlon Rodrigues Xavier","3","Zagueiro","86"
"8376","36","Vasco","1","Lucas Piton","6","Zagueiro","76"
"8376","36","Corinthians","1","Carlos Miguel","22","Goleiro","95"
"8376","36","Vasco","1","Pablo Vegetti","99","Atacante","98"
"8376","36","Vasco","1","Manuel Capasso","22","Zagueiro","68"
"8376","36","Corinthians","1","Yuri Alberto","9","Atacante","68"
"8377","36","Santos","1","Rodrigo Fernández","14","Meio-campo","47"
"8377","36","Fluminense","1","Germán Cano","14","Atacante","85"
"8377","36","Fluminense","1","Thiago dos Santos","29","Zagueiro","44"
"8377","36","Santos","1","Douglas Moreira","19","Meio-campo","14"
"8377","36","Fluminense","1","Guga","23","Zagueiro","82"
"8378","36","Flamengo","1","Gerson Santos da Silva","20","Meio-campo","66"
"8378","36","Atletico-MG","1","Jemerson de Jesus Nascimento","34","Zagueiro","51"
"8378","36","Flamengo","1","Léo Pereira","4","Zagueiro","73"
"8378","36","Flamengo","1","Fabrício Bruno","15","Zagueiro","47"
"8378","36","Atletico-MG","1","Matías Zaracho","15","Meio-campo","46"
"8380","36","Cuiaba","1","Matheus Alexandre Anastácio de Souza","2","Meio-campo","47"
"8380","36","Internacional","1","Pedro Henrique Konzen","28","Atacante","96"
"8380","36","Cuiaba","1","Filipe Augusto Carvalho Souza","5","Meio-campo","75"
"8380","36","Cuiaba","1","Raniele","14","Meio-campo","39"
"8380","36","Internacional","1","Johnny Cardoso","30","Meio-campo","12"
"8379","36","Bahia","1","Lucas Mugni","19","Meio-campo","92"
"8379","36","Bahia","1","Kanu","4","Zagueiro","87"
"8379","36","Sao Paulo","1","Caio Paulista","38","Atacante","98"
"8379","36","Sao Paulo","1","Lucas Beraldo","35","Zagueiro","81"
"8379","36","Bahia","1","Rafael Ratão","11","Atacante","90"
"8379","36","Bahia","1","Yago Rocha","20","Meio-campo","54"
"8379","36","Sao Paulo","1","Talles Macedo Toledo Costa","37","Meio-campo","91"
"8381","36","Coritiba","1","Benjamín Kuscevic","13","Zagueiro","97"
"8381","36","Coritiba","1","Robson Fernandes","30","Meio-campo","34"
"8381","36","Botafogo-RJ","1","Tiquinho Soares","9","Atacante","7"
"8381","36","Botafogo-RJ","2","Carlos Eduardo de Oliveira Alves","33","Atacante","32"
"8381","36","Coritiba","1","Andrey","7","Meio-campo","63"
"8381","36","Coritiba","1","Thalisson Gabriel","14","Zagueiro","18"
"8381","36","Coritiba","2","Jamerson Bahia","83","Zagueiro","49"
"8382","36","Palmeiras","1","Kaiky Naves","34","Zagueiro","32"
"8382","36","America-MG","1","Júlio César Alves Gonçalves","18","Zagueiro","15"
"8382","36","Palmeiras","1","Richard Ríos","27","Meio-campo","55"
"8382","36","America-MG","1","Éder","33","Zagueiro","36"
"8383","36","Gremio","1","Felipe Carballo","8","Meio-campo","38"
"8383","36","Goias","1","Apodi","22","Atacante","75"
"8383","36","Gremio","1","Gustavo Martins","53","Zagueiro","67"
"8383","36","Gremio","1","Nathan Fernandes","32","Atacante","31"
"8383","36","Goias","1","Julián Palacios","10","Atacante","48"
"8384","36","Cruzeiro","1","William de Asevedo Furtado","12","Zagueiro","68"
"8384","36","Cruzeiro","1","Ian Luccas","20","Meio-campo","14"
"8384","36","Athletico-PR","1","Hugo Moura","17","Meio-campo","87"
"8384","36","Athletico-PR","1","Matheus Felipe Santos Nascimento","42","Zagueiro","40"
"8384","36","Cruzeiro","1","Neris","27","Zagueiro","39"
"8384","36","Athletico-PR","1","Rômulo José Cardoso da Cruz","35","Atacante","94"
"8384","36","Athletico-PR","1","Carlos de Menezes Júnior","25","Zagueiro","79"
"8385","36","Fortaleza","1","Pedro Augusto","21","Meio-campo","72"
"8385","36","Fortaleza","1","João Ricardo Riedi","1","Goleiro","48"
"8385","36","Bragantino","2","Eric dos Santos Rodrigues","7","Meio-campo","74"
"8385","36","Bragantino","1","Juninho Capixaba","29","Zagueiro","44"
"8385","36","Fortaleza","1","Yago Pikachu","22","Meio-campo","56"
"8385","36","Fortaleza","1","José Welison","17","Meio-campo","43"
"8385","36","Bragantino","2","Alerrandro Barra Mansa Realino de Souza","9","Atacante","78"
"8386","37","Corinthians","1","Gabriel Moscardo","44","Meio-campo","79"
"8386","37","Internacional","1","Gustavo Campanharo","17","Meio-campo","102"
"8386","37","Corinthians","1","Carlos Gilberto do Nascimento Silva","4","Zagueiro","50"
"8386","37","Internacional","1","Igor Gomes","21","Zagueiro","18"
"8386","37","Corinthians","2","Lucas Veríssimo","3","Zagueiro","94"
"8387","37","Atletico-MG","1","Paulinho","10","Meio-campo","95"
"8387","37","Atletico-MG","1","Hulk","7","Atacante","78"
"8387","37","Sao Paulo","1","Michel Araújo","15","Meio-campo","46"
"8387","37","Atletico-MG","1","Matheus Mendes","31","Goleiro","89"
"8387","37","Atletico-MG","1","Guilherme Arana","13","Zagueiro","65"
"8388","37","Flamengo","1","Léo Pereira","4","Zagueiro","83"
"8388","37","Flamengo","1","Luiz Araújo","31","Meio-campo","97"
"8388","37","Cuiaba","1","Alan Empereur","33","Zagueiro","69"
"8389","37","Palmeiras","1","Gustavo Gómez","15","Zagueiro","18"
"8389","37","Fluminense","1","Lima","45","Atacante","32"
"8389","37","Fluminense","2","Lucas da Sliva Justen","46","Zagueiro","55"
"8389","37","Fluminense","1","Leanderson da Silva Genésio","18","Atacante","75"
"8390","37","Botafogo-RJ","1","Adryelson","34","Zagueiro","47"
"8390","37","Botafogo-RJ","1","Danilo Barbosa da Silva","5","Zagueiro","32"
"8390","37","Cruzeiro","1","Neris","27","Zagueiro","48"
"8390","37","Botafogo-RJ","1","Gabriel Appelt Pires","14","Meio-campo","46"
"8390","37","Cruzeiro","1","Luciano Castán","4","Zagueiro","95"
"8390","37","Cruzeiro","1","Helibelton Palacios","24","Zagueiro","21"
"8390","37","Botafogo-RJ","1","Diego Costa","19","Atacante","89"
"8391","37","America-MG","1","Jory","12","Goleiro","76"
"8391","37","America-MG","1","Marlon","6","Zagueiro","51"
"8391","37","America-MG","2","Mateus Henrique","36","Zagueiro","62"
"8392","37","Fortaleza","1","Thiago Galhardo","91","Atacante","54"
"8392","37","Goias","1","Matheus Babi","9","Atacante","95"
"8392","37","Goias","1","Diego","20","Zagueiro","48"
"8392","37","Fortaleza","1","Cristian Chagas Tarouco","4","Zagueiro","37"
"8392","37","Goias","1","Alesson","27","Atacante","94"
"8392","37","Goias","1","Guilherme","60","Meio-campo","24"
"8393","37","Bragantino","1","Matheus Gonçalves","25","Atacante","79"
"8393","37","Bragantino","1","Matheus Fernandes","35","Meio-campo","35"
"8393","37","Coritiba","1","Kaio César Andrade Lima","37","Meio-campo","58"
"8393","37","Bragantino","1","Juninho Capixaba","29","Zagueiro","58"
"8393","37","Bragantino","1","Hélio Junio Nunes de Castro","11","Atacante","33"
"8395","37","Athletico-PR","1","Alex Paulo Menezes Santana","80","Meio-campo","82"
"8395","37","Athletico-PR","1","Thiago Heleno","44","Zagueiro","60"
"8395","37","Santos","1","Alfredo Morelos","22","Atacante","100"
"8395","37","Santos","1","Joaquim Henrique","28","Zagueiro","44"
"8395","37","Athletico-PR","1","Carlos de Menezes Júnior","25","Zagueiro","88"
"8395","37","Athletico-PR","1","Erick Luis Conrado Carvalho","26","Meio-campo","65"
"8395","37","Athletico-PR","1","Fernandinho","5","Meio-campo","56"
"8395","37","Santos","1","Rodrigo Fernández","14","Meio-campo","83"
"8395","37","Santos","1","Tomás Rincón","25","Meio-campo","42"
"8394","37","Gremio","1","Gustavo Martins","53","Zagueiro","48"
"8394","37","Vasco","1","Marlon Gomes","25","Meio-campo","75"
"8394","37","Gremio","1","Nathan","14","Meio-campo","92"
"8394","37","Gremio","1","Bruno Alves","34","Zagueiro","50"
"8396","38","Goias","1","Willian","12","Meio-campo","74"
"8396","38","America-MG","1","Breno","28","Meio-campo","87"
"8396","38","Goias","1","Eduardo Simioni","36","Atacante","69"
"8396","38","America-MG","1","Adyson","44","Meio-campo","57"
"8397","38","Internacional","1","Pedro Henrique Konzen","28","Atacante","54"
"8397","38","Botafogo-RJ","1","Danilo Barbosa da Silva","5","Meio-campo","46"
"8397","38","Botafogo-RJ","1","Matheus Nascimento","90","Atacante","92"
"8398","38","Coritiba","1","Lucas Ronier","98","Atacante","77"
"8399","38","Fluminense","1","John Kennedy","9","Atacante","72"
"8399","38","Fluminense","1","André","7","Meio-campo","36"
"8399","38","Gremio","1","Reinaldo Manoel da Silva","6","Zagueiro","36"
"8399","38","Fluminense","1","Nino","33","Zagueiro","50"
"8399","38","Gremio","1","Walter Kannemann","4","Zagueiro","49"
"8399","38","Gremio","1","Rodrigo Ely","5","Zagueiro","32"
"8400","38","Cruzeiro","1","Lucas Silva Borges","16","Meio-campo","72"
"8400","38","Palmeiras","1","Richard Ríos","27","Meio-campo","64"
"8401","38","Bahia","1","Ademir","7","Atacante","94"
"8401","38","Atletico-MG","1","Paulinho","10","Atacante","85"
"8401","38","Bahia","1","Vitor Hugo Franchescoli de Souza","31","Zagueiro","61"
"8401","38","Atletico-MG","1","Rubens","44","Meio-campo","58"
"8402","38","Cuiaba","1","Jonathan Cafú","7","Atacante","70"
"8402","38","Cuiaba","1","Fernando Sobral","88","Meio-campo","52"
"8402","38","Athletico-PR","1","Tomás Cuello","28","Meio-campo","91"
"8402","38","Cuiaba","2","Clayson","29","Meio-campo","98"
"8402","38","Cuiaba","1","Clayson","29","Meio-campo","69"
"8402","38","Athletico-PR","1","Lucas Belezi Barbosa","45","Zagueiro","95"
"8402","38","Athletico-PR","1","Madson","22","Meio-campo","51"
"8403","38","Santos","1","Gabriel Inocêncio","12","Meio-campo","52"
"8403","38","Fortaleza","1","Yago Pikachu","22","Meio-campo","40"
"8403","38","Fortaleza","1","Tomás Pochettino","7","Meio-campo","26"
"8403","38","Santos","1","José Rodolfo Pires Ribeiro","16","Zagueiro","3"
"8403","38","Fortaleza","1","José Welison","17","Meio-campo","35"
"8404","38","Flamengo","1","Victor Hugo","29","Meio-campo","65"
"8404","38","Flamengo","1","Allan","21","Meio-campo","79"
"8404","38","Flamengo","1","Pablo Castro","30","Zagueiro","15"
"8405","38","Vasco","1","Gabriel Pec","11","Atacante","95"
"8405","38","Vasco","1","Paulinho","18","Meio-campo","51"
"8405","38","Vasco","1","Gary Medel","17","Zagueiro","84"
"8405","38","Bragantino","1","Eduardo Sasha","19","Atacante","17"
"8405","38","Bragantino","2","Léo Realpe","2","Zagueiro","75"
